name,price,rating,url,description
DELL Inspiron Intel Core i3 11th Gen 1115G4 - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home) Inspiron 3511...,"₹41,999",4.1,https://www.flipkart.com/dell-inspiron-intel-core-i3-11th-gen-1115g4-8-gb-1-tb-hdd-256-gb-ssd-windows-11-home-3511-thin-light-laptop/p/itmf8176c4bff1f7?pid=COMG9NYDZ8ZY35CK&lid=LSTCOMG9NYDZ8ZY35CKIYJXAM&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_30_704&otracker=search&fm=organic&iid=af8f6e5d-7f38-4571-9033-118459a4fc26.COMG9NYDZ8ZY35CK.SEARCH&ppt=None&ppn=None&ssid=4pz5x5mnww0000001746640231985&qH=c06ea84a1e3dc3c6,No description available
ASUS Vivobook 15 Intel Core i3 11th Gen 1115G4 - (8 GB/512 GB SSD/Windows 11 Home) X515EA-EJ322WS | X5...,"₹33,790",4.3,https://www.flipkart.com/asus-vivobook-15-intel-core-i3-11th-gen-1115g4-8-gb-512-gb-ssd-windows-11-home-x515ea-ej322ws-x515ea-ej328ws-x1500ea-ej3379ws-thin-light-laptop/p/itmee696f665be05?pid=COMGA5TUCZAV4HGH&lid=LSTCOMGA5TUCZAV4HGHL6XWUZ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_30_705&otracker=search&fm=organic&iid=af8f6e5d-7f38-4571-9033-118459a4fc26.COMGA5TUCZAV4HGH.SEARCH&ppt=None&ppn=None&ssid=4pz5x5mnww0000001746640231985&qH=c06ea84a1e3dc3c6,No description available
HP 15s Intel Core i5 13th Gen 1335U - (8 GB/512 GB SSD/Windows 11 Home) 15-fd0011TU Thin and Light Lap...,"₹53,990",4.2,https://www.flipkart.com/hp-15s-intel-core-i5-13th-gen-1335u-8-gb-512-gb-ssd-windows-11-home-15-fd0011tu-thin-light-laptop/p/itme3568fa69de98?pid=COMGZNSBVNP7A9AP&lid=LSTCOMGZNSBVNP7A9APQ3IX5S&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_30_706&otracker=search&fm=organic&iid=af8f6e5d-7f38-4571-9033-118459a4fc26.COMGZNSBVNP7A9AP.SEARCH&ppt=None&ppn=None&ssid=4pz5x5mnww0000001746640231985&qH=c06ea84a1e3dc3c6,No description available
SAMSUNG Galaxy Book5 360 AI PC Full Metal Chasis Intel Core Ultra 5 226V - (16 GB/512 GB SSD/Windows 1...,"₹1,14,990",4.9,https://www.flipkart.com/samsung-galaxy-book5-360-ai-pc-full-metal-chasis-intel-core-ultra-5-226v-16-gb-512-gb-ssd-windows-11-home-np750qha-2-1-laptop/p/itmc76ec3e8002b4?pid=COMH9PHPRY2KUCGG&lid=LSTCOMH9PHPRY2KUCGGMW1YZ7&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_30_707&otracker=search&fm=organic&iid=en_Jv9XmI0dKTqJSaQj0IIpsLHpGfdw1fc0MKwcj82ZiRauxE6MnXP8byrtpBkH0RYxIgJpbWHzzwY6Hu_a5qO8YPUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=4pz5x5mnww0000001746640231985&qH=c06ea84a1e3dc3c6,No description available
Lenovo IdeaPad Slim 3 Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home) IdeaPad Slim ...,"₹48,833",4.4,https://www.flipkart.com/lenovo-ideapad-slim-3-intel-core-i5-12th-gen-12450h-16-gb-512-gb-ssd-windows-11-home-thin-light-laptop/p/itm9c941ce3b0545?pid=COMH8VHGGJ9U4PCH&lid=LSTCOMH8VHGGJ9U4PCHUYSG5O&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_30_708&otracker=search&fm=organic&iid=en_Jv9XmI0dKTqJSaQj0IIpsLHpGfdw1fc0MKwcj82ZiRam0EBG4WbVl11Ew5EWwwQ4CVsAwEtP5VfFPPsosKr1mvUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=4pz5x5mnww0000001746640231985&qH=c06ea84a1e3dc3c6,No description available
MSI Pulse 17 Intel Core i7 13th Gen 13700H - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeFo...,"₹1,18,999",4.8,https://www.flipkart.com/msi-pulse-17-intel-core-i7-13th-gen-13700h-16-gb-1-tb-ssd-windows-11-home-8-gb-graphics-nvidia-geforce-rtx-4060-240-hz-b13vfk-667in-gaming-laptop/p/itm84c87f02469f3?pid=COMGR5S396DVQSKT&lid=LSTCOMGR5S396DVQSKT39UHOF&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_30_709&otracker=search&fm=organic&iid=af8f6e5d-7f38-4571-9033-118459a4fc26.COMGR5S396DVQSKT.SEARCH&ppt=None&ppn=None&ssid=4pz5x5mnww0000001746640231985&qH=c06ea84a1e3dc3c6,No description available
ASUS TUF Gaming A15 AMD Ryzen 7 Octa Core 8845HS - (16 GB/512 GB SSD/Windows 11 Home/8 GB Graphics/NVI...,"₹1,09,990",4,https://www.flipkart.com/asus-tuf-gaming-a15-amd-ryzen-7-octa-core-8845hs-16-gb-512-gb-ssd-windows-11-home-8-graphics-nvidia-geforce-rtx-4060-fa507uv-lp136ws-laptop/p/itmc24095b76dd1c?pid=COMGZW3FGTJMSNNM&lid=LSTCOMGZW3FGTJMSNNMVOEXN8&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_30_710&otracker=search&fm=organic&iid=af8f6e5d-7f38-4571-9033-118459a4fc26.COMGZW3FGTJMSNNM.SEARCH&ppt=None&ppn=None&ssid=4pz5x5mnww0000001746640231985&qH=c06ea84a1e3dc3c6,No description available
HP Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) 15s-fq5330TU|15-fd0111TU Thin and...,"₹46,190",4.3,https://www.flipkart.com/hp-intel-core-i5-12th-gen-1235u-16-gb-512-gb-ssd-windows-11-home-15s-fq5330tu-15-fd0111tu-thin-light-laptop/p/itm5b5f94f7b044c?pid=COMGXNZGJV3MEMWM&lid=LSTCOMGXNZGJV3MEMWMMNYA0K&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_30_711&otracker=search&fm=organic&iid=en_Jv9XmI0dKTqJSaQj0IIpsLHpGfdw1fc0MKwcj82ZiRYT2x4MpFZtJ8bEabCmwFxs-01BGeejVZhr9G4Gcu30VA%3D%3D&ppt=None&ppn=None&ssid=4pz5x5mnww0000001746640231985&qH=c06ea84a1e3dc3c6,No description available
CHUWI Intel Celeron Quad Core 12th Gen N100 - (8 GB/256 GB SSD/Windows 11 Home) GemiBook X_Pro Laptop,"₹17,490",4.1,https://www.flipkart.com/chuwi-intel-celeron-quad-core-12th-gen-n100-8-gb-256-gb-ssd-windows-11-home-gemibook-x-pro-laptop/p/itm95998eabab6f9?pid=COMGVBZBDZJXUZFC&lid=LSTCOMGVBZBDZJXUZFCFYZTJO&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_30_712&otracker=search&fm=organic&iid=en_Jv9XmI0dKTqJSaQj0IIpsLHpGfdw1fc0MKwcj82ZiRYog9b9rtDfXOTXZe79jmwq2gpXiH_dyxL3qVFnfMT97Q%3D%3D&ppt=None&ppn=None&ssid=4pz5x5mnww0000001746640231985&qH=c06ea84a1e3dc3c6,No description available
Lenovo V 15 (2025) AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Pro) V 15 Thin and Light ...,"₹27,890",N/A,https://www.flipkart.com/lenovo-v-15-2025-amd-ryzen-3-quad-core-7320u-8-gb-512-gb-ssd-windows-11-pro-thin-light-laptop/p/itm8a5bab8986d9b?pid=COMH9YS9GF8CGTJX&lid=LSTCOMH9YS9GF8CGTJXLNOUH2&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_30_713&otracker=search&fm=organic&iid=af8f6e5d-7f38-4571-9033-118459a4fc26.COMH9YS9GF8CGTJX.SEARCH&ppt=None&ppn=None&ssid=4pz5x5mnww0000001746640231985&qH=c06ea84a1e3dc3c6,No description available
HP Pavilion x360 Intel Core i7 13th Gen - (16 GB/512 GB SSD/Windows 11 Home) 14-ek1020TU 2 in 1 Laptop,"₹87,999",3.9,https://www.flipkart.com/hp-pavilion-x360-intel-core-i7-13th-gen-16-gb-512-gb-ssd-windows-11-home-14-ek1020tu-2-1-laptop/p/itm52734005494bf?pid=COMGPJ63MFHKYQRR&lid=LSTCOMGPJ63MFHKYQRROK7IVR&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_30_714&otracker=search&fm=organic&iid=af8f6e5d-7f38-4571-9033-118459a4fc26.COMGPJ63MFHKYQRR.SEARCH&ppt=None&ppn=None&ssid=4pz5x5mnww0000001746640231985&qH=c06ea84a1e3dc3c6,No description available
Lenovo V 15 (2025) AMD Ryzen 5 Quad Core 7520U - (8 GB/512 GB SSD/Windows 11 Home) V 15 Thin and Light...,"₹34,990",N/A,https://www.flipkart.com/lenovo-v-15-2025-amd-ryzen-5-quad-core-7520u-8-gb-512-gb-ssd-windows-11-home-thin-light-laptop/p/itm8a5bab8986d9b?pid=COMH9YS9Q5AHDWYF&lid=LSTCOMH9YS9Q5AHDWYFADC0CC&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_30_715&otracker=search&fm=organic&iid=af8f6e5d-7f38-4571-9033-118459a4fc26.COMH9YS9Q5AHDWYF.SEARCH&ppt=None&ppn=None&ssid=4pz5x5mnww0000001746640231985&qH=c06ea84a1e3dc3c6,No description available
ASUS Vivobook 15 Intel Core i3 11th Gen 1115G4 - (8 GB/512 GB SSD/Windows 11 Home) X515EA-EJ328WS Thin...,"₹49,990",4.1,https://www.flipkart.com/asus-vivobook-15-intel-core-i3-11th-gen-1115g4-8-gb-512-gb-ssd-windows-11-home-x515ea-ej328ws-thin-light-laptop/p/itmee696f665be05?pid=COMGZKHQQQZBGZZD&lid=LSTCOMGZKHQQQZBGZZDFQY6N5&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_30_716&otracker=search&fm=organic&iid=af8f6e5d-7f38-4571-9033-118459a4fc26.COMGZKHQQQZBGZZD.SEARCH&ppt=None&ppn=None&ssid=4pz5x5mnww0000001746640231985&qH=c06ea84a1e3dc3c6,No description available
Lenovo IdeaPad Slim 3 Intel Core i5 12th Gen 12450H - (8 GB/512 GB SSD/Windows 11 Home) 14IAH8 Thin an...,"₹45,490",4.2,https://www.flipkart.com/lenovo-ideapad-slim-3-intel-core-i5-12th-gen-12450h-8-gb-512-gb-ssd-windows-11-home-14iah8-thin-light-laptop/p/itm726ac134d0530?pid=COMHFYZ3GZVH37GY&lid=LSTCOMHFYZ3GZVH37GYBMASJU&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_30_717&otracker=search&fm=organic&iid=en_Jv9XmI0dKTqJSaQj0IIpsLHpGfdw1fc0MKwcj82ZiRZEF8VdmOfe_H-lnOAUM4PrQ6ocIqQi78riN6s7mGc1u_UFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=4pz5x5mnww0000001746640231985&qH=c06ea84a1e3dc3c6,No description available
Lenovo IdeaPad 1 AMD Ryzen 7 Octa Core 5700U - (16 GB/512 GB SSD/Windows 11 Home) 15ALC7 Thin and Ligh...,"₹42,990",4.2,https://www.flipkart.com/lenovo-ideapad-1-amd-ryzen-7-octa-core-5700u-16-gb-512-gb-ssd-windows-11-home-15alc7-thin-light-laptop/p/itmd44c92b46b181?pid=COMHYG8ZDVPTUYYB&lid=LSTCOMHYG8ZDVPTUYYBQHTHWS&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_30_718&otracker=search&fm=organic&iid=en_Jv9XmI0dKTqJSaQj0IIpsLHpGfdw1fc0MKwcj82ZiRYjz5LPVpIVosOJJwwNSxCjuKR--FNyA_CVwAuHvpg4sqV8WX5krIChubBlraAu4CQ%3D&ppt=None&ppn=None&ssid=4pz5x5mnww0000001746640231985&qH=c06ea84a1e3dc3c6,No description available
HP 255 G10 AMD Ryzen 5 Quad Core 7520U UPTO 4.3Ghz - (8 GB/512 GB SSD/Windows 11 Home) 255 G10 Thin an...,"₹30,390",3.7,https://www.flipkart.com/hp-255-g10-amd-ryzen-5-quad-core-7520u-upto-4-3ghz-8-gb-512-gb-ssd-windows-11-home-thin-light-laptop/p/itm41b702fc585a3?pid=COMH7Z9YJWFZYRE5&lid=LSTCOMH7Z9YJWFZYRE5B0FK7P&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_30_719&otracker=search&fm=organic&iid=af8f6e5d-7f38-4571-9033-118459a4fc26.COMH7Z9YJWFZYRE5.SEARCH&ppt=None&ppn=None&ssid=4pz5x5mnww0000001746640231985&qH=c06ea84a1e3dc3c6,No description available
ASUS Vivobook S 14 Intel EVO H-Series Intel Core i5 12th Gen 12500H - (16 GB/512 GB SSD/Windows 11 Hom...,"₹64,990",4.4,https://www.flipkart.com/asus-vivobook-s-14-intel-evo-h-series-core-i5-12th-gen-12500h-16-gb-512-gb-ssd-windows-11-home-s3402za-ly542ws-thin-light-laptop/p/itmfee55947a37e1?pid=COMGNY4VRQEC4XHH&lid=LSTCOMGNY4VRQEC4XHHDXXYGU&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_30_720&otracker=search&fm=organic&iid=af8f6e5d-7f38-4571-9033-118459a4fc26.COMGNY4VRQEC4XHH.SEARCH&ppt=None&ppn=None&ssid=4pz5x5mnww0000001746640231985&qH=c06ea84a1e3dc3c6,No description available
DELL 15 AMD Ryzen 5 Hexa Core 7530U - (16 GB/512 GB SSD/Windows 11 Home) 3535 Thin and Light Laptop,"₹41,990",N/A,https://www.flipkart.com/dell-15-amd-ryzen-5-hexa-core-7530u-16-gb-512-gb-ssd-windows-11-home-3535-thin-light-laptop/p/itm672bf7685863c?pid=COMH8EPFGAZ5HFM3&lid=LSTCOMH8EPFGAZ5HFM3LJSGGR&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_31_721&otracker=search&fm=organic&iid=en_-YGtg_2GYha7GavQrqrUI4utlZfeIdC3U8JfZo3gtPIf17dlHtDHIDKAuNFD0Rd9lGvc-Y3UDSn9sdLMrFVpZ04IsYyWu-Pj9cxFjFAoaLk%3D&ppt=None&ppn=None&ssid=wddkie5lxs0000001746640273315&qH=c06ea84a1e3dc3c6,No description available
CHUWI Intel Celeron Dual Core 11th Gen N4020 - (8 GB/256 GB SSD/Windows 11 Home) HeroBook Pro Laptop,"₹16,490",3.7,https://www.flipkart.com/chuwi-intel-celeron-dual-core-11th-gen-n4020-8-gb-256-gb-ssd-windows-11-home-herobook-pro-laptop/p/itm5e1f327988402?pid=COMGQHMZWHRXFWET&lid=LSTCOMGQHMZWHRXFWETVNWSPG&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_31_722&otracker=search&fm=organic&iid=en_-YGtg_2GYha7GavQrqrUI4utlZfeIdC3U8JfZo3gtPIoPYrttU8-iBcDQYrgrJqfBxQ9qM4SQktX8MmwnQnYIg%3D%3D&ppt=None&ppn=None&ssid=wddkie5lxs0000001746640273315&qH=c06ea84a1e3dc3c6,No description available
Apple MacBook AIR Apple M2 - (8 GB/512 GB SSD/Mac OS Monterey) MLXX3HN/A,"₹82,990",4.7,https://www.flipkart.com/apple-macbook-air-m2-8-gb-512-gb-ssd-mac-os-monterey-mlxx3hn-a/p/itmc2732c112aeb1?pid=COMGFB2GNWNN9DN8&lid=LSTCOMGFB2GNWNN9DN8OLT676&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_31_723&otracker=search&fm=organic&iid=de681cbc-0245-4acc-bdc3-3f6c0225d3e2.COMGFB2GNWNN9DN8.SEARCH&ppt=None&ppn=None&ssid=wddkie5lxs0000001746640273315&qH=c06ea84a1e3dc3c6,No description available
MSI AMD Ryzen 5 Hexa Core 7530U - (8 GB/512 GB SSD/Windows 11 Home) Modern 15 B7M-428IN Business Lapto...,"₹36,990",N/A,https://www.flipkart.com/msi-amd-ryzen-5-hexa-core-7530u-8-gb-512-gb-ssd-windows-11-home-modern-15-b7m-428in-business-laptop/p/itmea193b97572cd?pid=COMH3YTFUMZXEQAG&lid=LSTCOMH3YTFUMZXEQAGUSFKW4&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_31_724&otracker=search&fm=organic&iid=de681cbc-0245-4acc-bdc3-3f6c0225d3e2.COMH3YTFUMZXEQAG.SEARCH&ppt=None&ppn=None&ssid=wddkie5lxs0000001746640273315&qH=c06ea84a1e3dc3c6,No description available
ASUS Zenbook Intel Core Ultra 5 125H - (16 GB/1 TB SSD/Windows 11 Home) UX3405MA-PP555WS Notebook,"₹91,332",4.2,https://www.flipkart.com/asus-zenbook-intel-core-ultra-5-125h-16-gb-1-tb-ssd-windows-11-home-ux3405ma-pp555ws-notebook/p/itme558649a56b23?pid=COMH7NDZEXVHVHQH&lid=LSTCOMH7NDZEXVHVHQHEP46C1&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_31_725&otracker=search&fm=organic&iid=de681cbc-0245-4acc-bdc3-3f6c0225d3e2.COMH7NDZEXVHVHQH.SEARCH&ppt=None&ppn=None&ssid=wddkie5lxs0000001746640273315&qH=c06ea84a1e3dc3c6,No description available
Lenovo Legion 5 Intel Core i7 13th Gen 13650HX - (24 GB/512 GB SSD/Windows 11 Home/8 GB Graphics/NVIDI...,"₹1,15,190",4.6,https://www.flipkart.com/lenovo-legion-5-intel-core-i7-13th-gen-13650hx-24-gb-512-gb-ssd-windows-11-home-8-graphics-nvidia-geforce-rtx-4060-15irx9-gaming-laptop/p/itm591a1e64b6eb5?pid=COMH44PGRKK8XHWF&lid=LSTCOMH44PGRKK8XHWFRUZTCO&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_31_726&otracker=search&fm=organic&iid=de681cbc-0245-4acc-bdc3-3f6c0225d3e2.COMH44PGRKK8XHWF.SEARCH&ppt=None&ppn=None&ssid=wddkie5lxs0000001746640273315&qH=c06ea84a1e3dc3c6,No description available
HP Backlit Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) 15s-fy5002TU Thin and Ligh...,"₹44,990",4.3,https://www.flipkart.com/hp-backlit-intel-core-i5-12th-gen-1235u-8-gb-512-gb-ssd-windows-11-home-15s-fy5002tu-thin-light-laptop/p/itm9046eaf5a4af9?pid=COMGZNSBS7Z959EW&lid=LSTCOMGZNSBS7Z959EWGCQAVA&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_31_727&otracker=search&fm=organic&iid=en_-YGtg_2GYha7GavQrqrUI4utlZfeIdC3U8JfZo3gtPKTmqID7QTpooZB5KV0lAHQbz_JjXSrXQ6sNVsioF3pwA%3D%3D&ppt=None&ppn=None&ssid=wddkie5lxs0000001746640273315&qH=c06ea84a1e3dc3c6,No description available
DELL 15 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) 3520 Thin and Light Laptop,"₹31,990",4.2,https://www.flipkart.com/dell-15-intel-core-i3-12th-gen-1215u-8-gb-512-gb-ssd-windows-11-home-3520-thin-light-laptop/p/itm5d692e615c97e?pid=COMH2F22XWP7DQFM&lid=LSTCOMH2F22XWP7DQFMJYD9JY&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_31_728&otracker=search&fm=organic&iid=en_-YGtg_2GYha7GavQrqrUI4utlZfeIdC3U8JfZo3gtPLwvUYyxXk8aWd05eWr5vyA7B9rMBp-GYne-7IYwfpEBfUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=wddkie5lxs0000001746640273315&qH=c06ea84a1e3dc3c6,No description available
HP Intel Core 3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) 15-fd0186TU Thin and Light Laptop,"₹39,890",N/A,https://www.flipkart.com/hp-intel-core-3-13th-gen-1315u-8-gb-512-gb-ssd-windows-11-home-15-fd0186tu-thin-light-laptop/p/itm4fc6159aa1303?pid=COMH8SJZJZDFKZTP&lid=LSTCOMH8SJZJZDFKZTPNGBK7C&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_31_729&otracker=search&fm=organic&iid=de681cbc-0245-4acc-bdc3-3f6c0225d3e2.COMH8SJZJZDFKZTP.SEARCH&ppt=None&ppn=None&ssid=wddkie5lxs0000001746640273315&qH=c06ea84a1e3dc3c6,No description available
ASUS TUF Gaming F15 - AI Powered Gaming Intel Core i5 11th Gen 11400H - (8 GB/512 GB SSD/Windows 11 Ho...,"₹62,990",4.3,https://www.flipkart.com/asus-tuf-gaming-f15-ai-powered-intel-core-i5-11th-gen-11400h-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-2050-144-hz-70-tgp-fx506hf-hn024w-laptop/p/itma4f834884f6b1?pid=COMGZKHQYZYBCK62&lid=LSTCOMGZKHQYZYBCK62973LPX&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_31_730&otracker=search&fm=organic&iid=de681cbc-0245-4acc-bdc3-3f6c0225d3e2.COMGZKHQYZYBCK62.SEARCH&ppt=None&ppn=None&ssid=wddkie5lxs0000001746640273315&qH=c06ea84a1e3dc3c6,No description available
DELL 15 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) 3520 Thin and Light Laptop,"₹31,990",4.3,https://www.flipkart.com/dell-15-intel-core-i3-12th-gen-1215u-8-gb-512-gb-ssd-windows-11-home-3520-thin-light-laptop/p/itm86b6eb68a0ca0?pid=COMH8EPFKG4RAVTE&lid=LSTCOMH8EPFKG4RAVTEEX64XZ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_31_731&otracker=search&fm=organic&iid=en_-YGtg_2GYha7GavQrqrUI4utlZfeIdC3U8JfZo3gtPLrZSLCtFyNEb1tBQFB_cqDd-pkm6vV6_MktuJKQUS1qvUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=wddkie5lxs0000001746640273315&qH=c06ea84a1e3dc3c6,No description available
Lenovo IdeaPad Slim 3 Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home) IdeaPad Slim ...,"₹48,833",4.4,https://www.flipkart.com/lenovo-ideapad-slim-3-intel-core-i5-12th-gen-12450h-16-gb-512-gb-ssd-windows-11-home-thin-light-laptop/p/itm9c941ce3b0545?pid=COMH8VHGGJ9U4PCH&lid=LSTCOMH8VHGGJ9U4PCHUYSG5O&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_31_732&otracker=search&fm=organic&iid=en_-YGtg_2GYha7GavQrqrUI4utlZfeIdC3U8JfZo3gtPK_ZDu8mmzkhilQZX3EclkACVsAwEtP5VfFPPsosKr1mvUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=wddkie5lxs0000001746640273315&qH=c06ea84a1e3dc3c6,No description available
"ASUS Vivobook S 15 OLED Powered, Intel EVO H Series, AI PC Intel Core Ultra 7 155H - (16 GB/1 TB SSD/W...","₹86,490",4.2,https://www.flipkart.com/asus-vivobook-s-15-oled-powered-intel-evo-h-series-ai-pc-core-ultra-7-155h-16-gb-1-tb-ssd-windows-11-home-s5506ma-ma751ws-thin-light-laptop/p/itm57d89844cfd5c?pid=COMHYYZNSD3HWRGP&lid=LSTCOMHYYZNSD3HWRGPGKSBV5&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_31_733&otracker=search&fm=organic&iid=de681cbc-0245-4acc-bdc3-3f6c0225d3e2.COMHYYZNSD3HWRGP.SEARCH&ppt=None&ppn=None&ssid=wddkie5lxs0000001746640273315&qH=c06ea84a1e3dc3c6,No description available
ASUS Zenbook S 13 OLED AI PC Intel Core Ultra 7 155U - (32 GB/1 TB SSD/Windows 11 Home) UX5304MA-NQ761...,"₹1,44,327",N/A,https://www.flipkart.com/asus-zenbook-s-13-oled-ai-pc-intel-core-ultra-7-155u-32-gb-1-tb-ssd-windows-11-home-ux5304ma-nq761ws-thin-light-laptop/p/itme558649a56b23?pid=COMGYSFGZDFNHTDJ&lid=LSTCOMGYSFGZDFNHTDJDDIHS5&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_31_734&otracker=search&fm=organic&iid=de681cbc-0245-4acc-bdc3-3f6c0225d3e2.COMGYSFGZDFNHTDJ.SEARCH&ppt=None&ppn=None&ssid=wddkie5lxs0000001746640273315&qH=c06ea84a1e3dc3c6,No description available
Lenovo IdeaPad 5 Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home) 14IRH9 2 in 1 Lapt...,"₹67,990",4.6,https://www.flipkart.com/lenovo-ideapad-5-intel-core-i5-13th-gen-13420h-16-gb-512-gb-ssd-windows-11-home-14irh9-2-1-laptop/p/itm0d1ffafece259?pid=COMH44PGW8HCAEFU&lid=LSTCOMH44PGW8HCAEFUZ5C5CP&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_31_735&otracker=search&fm=organic&iid=de681cbc-0245-4acc-bdc3-3f6c0225d3e2.COMH44PGW8HCAEFU.SEARCH&ppt=None&ppn=None&ssid=wddkie5lxs0000001746640273315&qH=c06ea84a1e3dc3c6,No description available
MSI Thin A15 AMD Ryzen 7 Octa Core 7735HS - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeFor...,"₹87,990",4.4,https://www.flipkart.com/msi-thin-a15-amd-ryzen-7-octa-core-7735hs-16-gb-1-tb-ssd-windows-11-home-6-gb-graphics-nvidia-geforce-rtx-4050-144-hz-b7ve-065in-gaming-laptop/p/itm61400c2ed6802?pid=COMGXMSXGVH2QZHZ&lid=LSTCOMGXMSXGVH2QZHZY141X7&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_31_736&otracker=search&fm=organic&iid=de681cbc-0245-4acc-bdc3-3f6c0225d3e2.COMGXMSXGVH2QZHZ.SEARCH&ppt=None&ppn=None&ssid=wddkie5lxs0000001746640273315&qH=c06ea84a1e3dc3c6,No description available
HP Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) 15s-fq5330TU|15-fd0111TU Thin and...,"₹46,190",4.3,https://www.flipkart.com/hp-intel-core-i5-12th-gen-1235u-16-gb-512-gb-ssd-windows-11-home-15s-fq5330tu-15-fd0111tu-thin-light-laptop/p/itm5b5f94f7b044c?pid=COMGXNZGJV3MEMWM&lid=LSTCOMGXNZGJV3MEMWMMNYA0K&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_31_737&otracker=search&fm=organic&iid=en_-YGtg_2GYha7GavQrqrUI4utlZfeIdC3U8JfZo3gtPJgumpzRpcot4UPGp-WHCV5-01BGeejVZhr9G4Gcu30VA%3D%3D&ppt=None&ppn=None&ssid=wddkie5lxs0000001746640273315&qH=c06ea84a1e3dc3c6,No description available
